dia_diem,so_phong_ngu,dien_tich,loai_nha,giay_to_phap_ly,vi_tri,mat_tien,tinh_trang_nha,tang,mo_ta,gia
ba_dinh,5,96,nha_mat_pho,so_do,khu_vuc_phat_trien,4,moi,4,khac,58
ba_dinh,4,96,nha_mat_pho,so_do,khu_vuc_phat_trien,4,moi,4,khac,56
ba_dinh,3,96,nha_mat_pho,so_do,khu_vuc_phat_trien,4,moi,4,khac,53.2
ba_dinh,5,100,nha_dat,so_do,canh_ho,4.5,moi,4,khac,54.7
ba_dinh,4,100,nha_dat,so_do,canh_ho,4.5,moi,4,khac,53
ba_dinh,3,100,nha_dat,so_do,canh_ho,4.5,moi,4,khac,51.2
ba_dinh,6,280,can_ho_cao_cap,so_do,canh_ho,khac,moi,1,khac,55
ba_dinh,5,280,can_ho_cao_cap,so_do,canh_ho,khac,moi,1,khac,53.2
ba_dinh,4,280,can_ho_cao_cap,so_do,canh_ho,khac,moi,1,khac,50.5
ba_dinh,3,280,can_ho_cao_cap,so_do,canh_ho,khac,moi,1,khac,48.5
bac_tu_liem,10,400,biet_thu,so_do,can_goc,30,moi,2,khac,212
bac_tu_liem,9,400,biet_thu,so_do,can_goc,30,moi,2,khac,211
bac_tu_liem,7,398,biet_thu,so_do,can_goc,30,moi,2,khac,156.7
bac_tu_liem,7,392,biet_thu,so_do,can_goc,30,moi,2,khac,155.5
bac_tu_liem,6,386,biet_thu,so_do,can_goc,30,moi,2,khac,162.3
bac_tu_liem,10,385,biet_thu,so_do,can_goc,30,moi,2,khac,156.06
bac_tu_liem,9,385,biet_thu,so_do,can_goc,30,moi,2,khac,153
bac_tu_liem,7,385,biet_thu,so_do,can_goc,30,moi,2,khac,145.5
bac_tu_liem,6,385,biet_thu,so_do,can_goc,30,moi,2,khac,139.68
bac_tu_liem,10,382,biet_thu,so_do,can_goc,30,moi,2,khac,157.131
bac_tu_liem,9,382,biet_thu,so_do,can_goc,30,moi,2,khac,154.5
bac_tu_liem,7,380,biet_thu,so_do,can_goc,30,moi,2,khac,150.1
bac_tu_liem,8,400,biet_thu,so_do,can_goc,30,moi,2,khac,200
bac_tu_liem,8,398,biet_thu,so_do,can_goc,30,moi,2,khac,162
bac_tu_liem,8,392,biet_thu,so_do,can_goc,30,moi,2,khac,165
bac_tu_liem,8,386,biet_thu,so_do,can_goc,30,moi,2,khac,162
bac_tu_liem,8,385,biet_thu,so_do,can_goc,30,moi,2,khac,150
bac_tu_liem,8,382,biet_thu,so_do,can_goc,30,moi,2,khac,150
bac_tu_liem,8,380,biet_thu,so_do,can_goc,30,moi,2,khac,158
bac_tu_liem,8,368,biet_thu,so_do,can_goc,30,moi,2,khac,133
bac_tu_liem,8,358,biet_thu,so_do,can_goc,30,moi,2,khac,114.5
bac_tu_liem,8,315,biet_thu,so_do,can_goc,30,moi,2,khac,110
bac_tu_liem,8,300,biet_thu,so_do,can_goc,30,moi,2,khac,104
bac_tu_liem,4,250,biet_thu,so_do,can_goc,11.5,moi,3,khac,90
bac_tu_liem,8,400,biet_thu,so_do,can_goc,30,moi,2,khac,164
bac_tu_liem,8,398,biet_thu,so_do,can_goc,30,moi,2,khac,129.6
bac_tu_liem,8,392,biet_thu,so_do,can_goc,30,moi,2,khac,131.175
bac_tu_liem,8,386,biet_thu,so_do,can_goc,30,moi,2,khac,127.98
bac_tu_liem,8,385,biet_thu,so_do,can_goc,30,moi,2,khac,117
bac_tu_liem,8,382,biet_thu,so_do,can_goc,30,moi,2,khac,116.25
bac_tu_liem,8,380,biet_thu,so_do,can_goc,30,moi,2,khac,120.08
bac_tu_liem,8,368,biet_thu,so_do,can_goc,30,moi,1,khac,100
bac_tu_liem,8,368,biet_thu,so_do,can_goc,30,moi,1,khac,90
bac_tu_liem,8,358,biet_thu,so_do,can_goc,30,moi,1,khac,89.31
bac_tu_liem,8,315,biet_thu,so_do,can_goc,30,moi,1,khac,84.7
bac_tu_liem,8,300,biet_thu,so_do,can_goc,30,moi,1,khac,79.04
bac_tu_liem,4,250,biet_thu,so_do,can_goc,11.5,moi,2,khac,72
bac_tu_liem,8,400,biet_thu,so_do,can_goc,30,moi,2,ban_gap,199.8
bac_tu_liem,8,398,biet_thu,so_do,can_goc,30,moi,2,ban_gap,161.7
bac_tu_liem,8,392,biet_thu,so_do,can_goc,30,moi,2,ban_gap,164.5
bac_tu_liem,8,386,biet_thu,so_do,can_goc,30,moi,2,ban_gap,161.6
bac_tu_liem,4,250,biet_thu,so_do,can_goc,11.5,moi,3,ban_gap,89.6
bac_tu_liem,8,400,biet_thu,so_do,can_goc,30,moi,1,ban_gap,163.836
bac_tu_liem,8,398,biet_thu,so_do,can_goc,30,moi,1,ban_gap,129.36
bac_tu_liem,8,392,biet_thu,so_do,can_goc,30,moi,1,ban_gap,129.9
bac_tu_liem,8,386,biet_thu,so_do,can_goc,30,moi,1,ban_gap,126
bac_tu_liem,8,400,biet_thu,so_do,can_goc,30,binh_thuong,2,khac,184
bac_tu_liem,8,398,biet_thu,so_do,can_goc,30,binh_thuong,2,khac,147.42
bac_tu_liem,8,392,biet_thu,so_do,can_goc,30,binh_thuong,2,khac,148.5
bac_tu_liem,8,386,biet_thu,so_do,can_goc,30,binh_thuong,2,khac,144.18
bac_tu_liem,8,368,biet_thu,so_do,can_goc,30,binh_thuong,2,khac,106.25
bac_tu_liem,8,358,biet_thu,so_do,can_goc,30,binh_thuong,2,khac,96.18
bac_tu_liem,8,315,biet_thu,so_do,can_goc,30,binh_thuong,2,khac,93.5
bac_tu_liem,8,300,biet_thu,so_do,can_goc,30,binh_thuong,2,khac,89.44
